#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.964938   -0.964938           0
           2   -0.974546   -0.969742  0.00339679
           3   -0.958557   -0.966014   0.0037942
           4   -0.962099   -0.965035  0.00296918
           5   -0.962744   -0.964577  0.00241045
           6    -0.95337   -0.962709  0.00263473
           7   -0.977253   -0.964787  0.00296654
           8   -0.965812   -0.964915  0.00259849
           9   -0.968053   -0.965264  0.00233305
          10   -0.963711   -0.965108   0.0021049
          11   -0.976581   -0.966151   0.0021565
          12    -0.96566    -0.96611  0.00197718
          13   -0.964704   -0.966002  0.00182805
          14   -0.962552   -0.965756    0.001714
          15    -0.97404   -0.966308  0.00168638
          16   -0.962608   -0.966077  0.00159676
          17   -0.972346   -0.966445  0.00154483
          18   -0.966103   -0.966426  0.00145912
          19   -0.967812   -0.966499  0.00138415
          20   -0.970081   -0.966678  0.00132647
