#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.571423   -0.571423           0
           2   -0.574695   -0.573059  0.00115687
           3    -0.57047   -0.572196  0.00104461
           4    -0.57329    -0.57247 0.000818514
           5   -0.572932   -0.572562 0.000660006
           6   -0.572114   -0.572487 0.000554209
           7   -0.573366   -0.572613 0.000489058
           8   -0.571273   -0.572445 0.000455702
           9   -0.573784   -0.572594 0.000428667
          10   -0.572831   -0.572618 0.000386453
          11   -0.573308   -0.572681 0.000356377
          12   -0.573679   -0.572764 0.000336254
          13   -0.574503   -0.572898 0.000335946
          14    -0.57357   -0.572946 0.000315363
          15   -0.571985   -0.572882 0.000300776
          16   -0.573734   -0.572935 0.000286654
          17   -0.572959   -0.572936 0.000269795
          18   -0.572846   -0.572931 0.000254853
          19   -0.573142   -0.572942 0.000241681
          20   -0.573466   -0.572968 0.000231013
