#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00777    -0.00777           0
           2     -0.0007   -0.004235  0.00249962
           3     0.00529    -0.00106  0.00308178
           4    0.007404    0.001056  0.00294964
           5     0.00302   0.0014488  0.00238572
           6   -0.002766 0.000746333  0.00208896
           7   -0.000482 0.000570857  0.00179789
           8     0.00574    0.001217  0.00168527
           9     0.00355  0.00147622  0.00151782
          10   -0.003512   0.0009774  0.00144569
          11    0.009348  0.00173836  0.00150123
          12      -4e-05  0.00159017  0.00138343
          13   -0.000688  0.00141492  0.00128806
          14   -0.001242  0.00122514  0.00120996
          15   -0.005736 0.000761067  0.00121504
          16   -0.006606 0.000300625  0.00122323
          17   -0.012772-0.000468353  0.00137185
          18    0.003594-0.000242667  0.00131407
          19    0.007078 0.000142632  0.00130017
          20   -0.000768    9.71e-05  0.00123596
