#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     11.8178     11.8178           0
           2     11.5646     11.6912   0.0895147
           3     11.8948     11.7591   0.0814333
           4     12.2174     11.8736    0.116515
           5     11.7304      11.845   0.0966696
           6      11.867     11.8487   0.0806278
           7     11.6328     11.8178    0.074773
           8     11.9944     11.8399   0.0686076
           9     12.0239     11.8603   0.0639576
          10     11.7371      11.848   0.0587364
          11     12.0127      11.863   0.0552724
          12     11.7213     11.8512   0.0519121
          13     12.0798     11.8688   0.0508092
          14      11.677     11.8551   0.0489907
          15     11.7543     11.8484   0.0461831
          16     11.8105      11.846   0.0433573
          17     11.9858     11.8542   0.0415801
          18     12.3302     11.8807   0.0469326
          19     12.3091     11.9032   0.0495845
          20     12.3767     11.9269   0.0524539
