#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.903524   -0.903524           0
           2   -0.902848   -0.903186 0.000239002
           3    -0.90642   -0.904264 0.000894489
           4   -0.910844   -0.905909  0.00157467
           5     -0.9061   -0.905947   0.0012602
           6   -0.904276   -0.905669  0.00108051
           7    -0.90964   -0.906236  0.00106472
           8   -0.904288   -0.905992 0.000959074
           9    -0.89934   -0.905253  0.00110111
          10    -0.90408   -0.905136 0.000997227
          11   -0.906104   -0.905224 0.000910445
          12   -0.902564   -0.905002 0.000861136
          13   -0.909384   -0.905339 0.000858326
          14   -0.913924   -0.905953 0.000992157
          15   -0.904904   -0.905883 0.000928473
          16    -0.90622   -0.905904 0.000870683
          17   -0.902004   -0.905674 0.000849148
          18   -0.895976   -0.905136 0.000957776
          19   -0.907404   -0.905255 0.000914778
          20   -0.911056   -0.905545 0.000913867
