#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.73658    -0.73658           0
           2    -0.73937   -0.737975 0.000986329
           3   -0.735691   -0.737214 0.000904888
           4   -0.737269   -0.737227 0.000678772
           5   -0.737735   -0.737329 0.000550555
           6   -0.736147   -0.737132 0.000492775
           7   -0.736208      -0.737 0.000439688
           8   -0.740192   -0.737399 0.000536036
           9   -0.734937   -0.737125 0.000541817
          10   -0.738998   -0.737313 0.000518982
          11   -0.737348   -0.737316 0.000471811
          12   -0.739547   -0.737502 0.000467705
          13   -0.737627   -0.737511 0.000431826
          14   -0.738907   -0.737611 0.000412327
          15   -0.738012   -0.737638 0.000385706
          16   -0.736276   -0.737553 0.000370871
          17    -0.73583   -0.737451 0.000362642
          18   -0.734277   -0.737275 0.000382987
          19   -0.736431   -0.737231 0.000365398
          20    -0.74074   -0.737406 0.000386981
