#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.107204    0.107204           0
           2    0.143292    0.125248    0.012759
           3    0.097344    0.115947    0.011403
           4    0.105856    0.113424   0.0088269
           5     0.12055    0.114849  0.00717566
           6    0.118556    0.115467  0.00600625
           7     0.13282    0.117946  0.00563663
           8    0.109414    0.116879  0.00503194
           9    0.120238    0.117253  0.00448665
          10    0.122496    0.117777  0.00406851
          11    0.103982    0.116523  0.00388712
          12    0.112768     0.11621  0.00357577
          13     0.12454    0.116851  0.00335763
          14    0.128554    0.117687  0.00322018
          15    0.117422    0.117669  0.00300555
          16    0.108006    0.117065  0.00287774
          17    0.117882    0.117113  0.00270886
          18    0.120846    0.117321   0.0025663
          19    0.099744    0.116395  0.00259261
          20    0.101622    0.115657  0.00256605
