#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.272536    0.272536           0
           2    0.268422    0.270479  0.00145443
           3    0.275072     0.27201  0.00158207
           4    0.276999    0.273258  0.00160452
           5    0.270838    0.272774  0.00135461
           6    0.272203    0.272679  0.00113218
           7    0.275723    0.273113  0.00105067
           8    0.279141    0.273867   0.0011584
           9     0.27464    0.273953  0.00103286
          10    0.271424      0.2737 0.000960039
          11    0.278784    0.274162 0.000977702
          12    0.268645    0.273702 0.000998494
          13    0.269732    0.273397 0.000967272
          14    0.273331    0.273392 0.000898193
          15    0.275205    0.273513 0.000846403
          16    0.274298    0.273562 0.000794923
          17    0.270843    0.273402 0.000764078
          18    0.272523    0.273353 0.000723189
          19    0.276599    0.273524 0.000705017
          20    0.275259    0.273611 0.000675079
