#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.359209    0.359209           0
           2    0.366126    0.362668  0.00244548
           3    0.364602    0.363313  0.00171324
           4    0.373343     0.36582  0.00252325
           5    0.366761    0.366008  0.00202561
           6    0.375484    0.367588  0.00221985
           7    0.365354    0.367269  0.00192553
           8     0.37614    0.368377  0.00197854
           9    0.356563    0.367065  0.00215051
          10    0.376014     0.36796  0.00211348
          11    0.374307    0.368537  0.00199857
          12    0.363789    0.368141  0.00187077
          13    0.367175    0.368067  0.00172834
          14    0.374332    0.368514  0.00166183
          15    0.371288    0.368699  0.00156129
          16    0.372241    0.368921  0.00147932
          17    0.372217    0.369115  0.00140496
          18    0.378415    0.369631  0.00141874
          19    0.373275    0.369823  0.00135697
          20    0.372298    0.369947  0.00129475
