#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.012132    0.012132           0
           2   -0.006778    0.002677  0.00668569
           3   -0.003126 0.000742667  0.00472868
           4    0.005322   0.0018875  0.00368249
           5     0.00865     0.00324  0.00318469
           6    0.003062  0.00321033  0.00265405
           7    0.021566  0.00583257  0.00332701
           8    -0.01556   0.0031585  0.00383817
           9   -0.013128  0.00134889  0.00381452
          10    0.003632   0.0015772  0.00343989
          11   -0.005914 0.000896182  0.00319388
          12   -0.004308   0.0004625  0.00295702
          13    0.014616  0.00155123  0.00292312
          14   -0.006488    0.000977  0.00277015
          15   -0.000942 0.000849067  0.00258843
          16    -0.00083 0.000744125  0.00242878
          17   -0.007836 0.000239412  0.00233776
          18   -0.011298-0.000401556  0.00229407
          19     0.00697-1.35789e-05   0.0022059
          20   -0.011086  -0.0005672  0.00216396
