#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.57996    -0.57996           0
           2   -0.580616   -0.580288 0.000231931
           3   -0.579456   -0.580011 0.000274196
           4   -0.578652   -0.579671 0.000358916
           5   -0.580452   -0.579827 0.000319318
           6   -0.580724   -0.579977 0.000299041
           7   -0.580164   -0.580003 0.000257515
           8   -0.578508   -0.579817 0.000285213
           9   -0.579916   -0.579828 0.000253736
          10   -0.578848    -0.57973 0.000246547
          11   -0.581028   -0.579848 0.000250802
          12   -0.578224   -0.579712 0.000263887
          13   -0.581916   -0.579882 0.000293018
          14    -0.57988   -0.579882 0.000272088
          15   -0.576836   -0.579679 0.000320889
          16   -0.580932   -0.579757 0.000310247
          17   -0.581208   -0.579842 0.000303511
          18   -0.579744   -0.579837 0.000286699
          19   -0.578928   -0.579789 0.000275571
          20    -0.58068   -0.579834 0.000265369
