#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.629572   -0.629572           0
           2   -0.631672   -0.630622 0.000742462
           3   -0.628792   -0.630012 0.000702187
           4   -0.627812   -0.629462 0.000710088
           5    -0.62812   -0.629194 0.000616713
           6   -0.631156   -0.629521 0.000594361
           7   -0.631764   -0.629841 0.000589555
           8     -0.6302   -0.629886 0.000517564
           9   -0.625968   -0.629451 0.000616531
          10   -0.627508   -0.629256 0.000584684
          11   -0.631328   -0.629445 0.000561041
          12   -0.630016   -0.629492 0.000516304
          13   -0.629972   -0.629529 0.000477905
          14   -0.631748   -0.629688 0.000469312
          15   -0.626248   -0.629458 0.000490861
          16   -0.630744   -0.629539 0.000466712
          17   -0.629624   -0.629544 0.000439286
          18     -0.6306   -0.629602 0.000418782
          19   -0.629104   -0.629576 0.000397561
          20   -0.629944   -0.629595 0.000378108
