#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.330975    0.330975           0
           2    0.326034    0.328505  0.00174723
           3    0.339502     0.33217  0.00321188
           4     0.33178    0.332073   0.0024104
           5    0.327242    0.331107  0.00211307
           6    0.333534    0.331511  0.00179919
           7    0.317331    0.329486  0.00242806
           8    0.327865    0.329283  0.00213299
           9    0.331261    0.329503  0.00190728
          10    0.331398    0.329692  0.00172595
          11    0.331703    0.329875  0.00157869
          12    0.330065    0.329891  0.00144721
          13    0.329514    0.329862  0.00133617
          14    0.330335    0.329896  0.00124116
          15    0.324434    0.329532  0.00121066
          16    0.340124    0.330194   0.0013035
          17    0.328213    0.330077  0.00123201
          18    0.334449     0.33032  0.00118727
          19     0.31892     0.32972  0.00126736
          20    0.335311        0.33  0.00123443
