#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.304345    0.304345           0
           2    0.304601    0.304473 9.03955e-05
           3    0.314717    0.307887  0.00278869
           4     0.31146     0.30878  0.00222993
           5    0.307183    0.308461  0.00180667
           6    0.309983    0.308715  0.00152327
           7    0.305527    0.308259  0.00137206
           8    0.304221    0.307754  0.00129009
           9    0.309861    0.307988  0.00116779
          10    0.309381    0.308128  0.00105928
          11    0.309365     0.30824 0.000968927
          12     0.30709    0.308144 0.000892911
          13    0.305357     0.30793 0.000849573
          14    0.305998    0.307792 0.000800012
          15    0.305169    0.307617 0.000765554
          16    0.314721    0.308061 0.000836616
          17    0.308438    0.308083 0.000787697
          18    0.309411    0.308157 0.000747379
          19    0.296097    0.307522 0.000939689
          20    0.309366    0.307614 0.000897212
