#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.004666   -0.004666           0
           2   -0.000324   -0.002495  0.00153513
           3    0.009202    0.001404  0.00334398
           4     0.00956    0.003443  0.00306727
           5   -0.006408   0.0014728  0.00302102
           6   -0.005226 0.000356333  0.00271599
           7    0.002106 0.000606286  0.00233947
           8     0.00682    0.001383  0.00217215
           9     0.01023    0.002366  0.00214171
          10    -0.00192   0.0019374  0.00196995
          11    0.008282  0.00251418   0.0018734
          12   -0.001346   0.0021925  0.00174469
          13     0.00422  0.00234846  0.00161744
          14     5.4e-05  0.00218457  0.00151018
          15   -0.003718  0.00179107  0.00145987
          16    -0.01233   0.0009085   0.0016135
          17    -0.01618-9.67059e-05  0.00180475
          18    0.011124 0.000526667  0.00180894
          19    0.002084 0.000608632  0.00171559
          20   -0.001436   0.0005064  0.00163286
