#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.237132    0.237132           0
           2     0.23896    0.238046 0.000646399
           3    0.240357    0.238816 0.000762594
           4    0.234098    0.237637  0.00117071
           5    0.238895    0.237888 0.000963227
           6    0.233612    0.237176  0.00103324
           7    0.241065    0.237731  0.00102419
           8    0.236052    0.237521  0.00091743
           9    0.240253    0.237825 0.000864258
          10    0.234045    0.237447 0.000856509
          11    0.236852    0.237393  0.00078035
          12    0.233471    0.237066 0.000780758
          13    0.232422    0.236709 0.000798261
          14    0.236304     0.23668 0.000741767
          15    0.235492    0.236601 0.000696527
          16    0.236893    0.236619 0.000653233
          17    0.244545    0.237085 0.000763287
          18    0.234318    0.236931 0.000736199
          19    0.237898    0.236982 0.000699206
          20    0.238765    0.237071 0.000669904
