#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     15.5615     15.5615           0
           2     15.4076     15.4846   0.0544373
           3     15.0169     15.3287    0.132347
           4      15.658      15.411    0.122212
           5     14.1402     15.1568    0.247457
           6     15.2237      15.168    0.206465
           7     15.0952     15.1576    0.177232
           8     15.0194     15.1403    0.155918
           9     14.9052     15.1142    0.140764
          10       15.46     15.1488    0.130866
          11     15.1013     15.1445     0.11904
          12     14.9454     15.1279     0.11027
          13     15.3511      15.145    0.103117
          14     15.0161     15.1358   0.0961618
          15     15.1125     15.1343   0.0897636
          16     15.3479     15.1476   0.0851405
          17     16.2172     15.2105    0.100731
          18     14.6462     15.1792   0.0998951
          19     15.0695     15.1734   0.0948039
          20      15.866      15.208   0.0961808
