#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.849566   -0.849566           0
           2   -0.848986   -0.849276 0.000204778
           3   -0.848125   -0.848892 0.000341767
           4   -0.849707   -0.849096  0.00031118
           5   -0.846535   -0.848584 0.000521363
           6   -0.848326   -0.848541 0.000436231
           7   -0.847362   -0.848372 0.000405142
           8   -0.848882   -0.848436 0.000359479
           9    -0.84601   -0.848167 0.000408317
          10   -0.849082   -0.848258 0.000377616
          11   -0.848186   -0.848252 0.000343343
          12   -0.848258   -0.848252 0.000314732
          13   -0.849326   -0.848335 0.000301158
          14   -0.847966   -0.848308 0.000280799
          15   -0.847676   -0.848266 0.000265225
          16   -0.849014   -0.848313 0.000252737
          17   -0.851713   -0.848513  0.00030696
          18   -0.847173   -0.848439   0.0002988
          19   -0.847519    -0.84839 0.000286965
          20   -0.850424   -0.848492 0.000290076
