#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.251568    0.251568           0
           2    0.257474    0.254521  0.00208797
           3     0.25841    0.255817  0.00174875
           4    0.260114    0.256891    0.001608
           5    0.252221    0.255957  0.00153393
           6     0.25268    0.255411  0.00137209
           7    0.253752    0.255174  0.00119637
           8    0.254272    0.255061  0.00105212
           9    0.252135    0.254736 0.000984173
          10    0.251309    0.254393 0.000943554
          11    0.254378    0.254392 0.000857778
          12       0.252    0.254193 0.000809132
          13    0.253461    0.254136 0.000748844
          14    0.252159    0.253995 0.000708555
          15    0.251056    0.253799 0.000687884
          16    0.256005    0.253937 0.000658565
          17     0.25422    0.253954 0.000620036
          18    0.256811    0.254113 0.000605568
          19    0.252201    0.254012 0.000581992
          20    0.252213    0.253922 0.000559803
