#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.005554   -0.005554           0
           2   -0.004692   -0.005123 0.000304763
           3    0.006162 -0.00136133   0.0030781
           4    0.006398   0.0005785  0.00285512
           5     0.00106   0.0006748  0.00228572
           6   -0.003028 5.76667e-05  0.00198633
           7   -0.003242-0.000413714  0.00175761
           8    0.006466  0.00044625  0.00173559
           9    0.004824 0.000932667  0.00160947
          10   -0.001748   0.0006646  0.00147067
          11     0.00932  0.00145145  0.00153309
          12    0.000922  0.00140733  0.00140597
          13     0.00526  0.00170369  0.00132868
          14    -0.00061  0.00153843  0.00124401
          15   -0.008866   0.0008448  0.00134058
          16   -0.006936   0.0003585   0.0013421
          17   -0.012674-0.000408118  0.00146584
          18    0.005976-5.34444e-05  0.00142667
          19     0.00857 0.000400421  0.00142194
          20    -0.00196   0.0002824  0.00135573
