#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.16        0.16           0
           2        0.32        0.24   0.0565685
           3        -0.2   0.0933333    0.125551
           4       -0.12        0.04    0.104881
           5       -0.24      -0.016    0.097718
           6           0  -0.0133333    0.081468
           7       -0.04  -0.0171429   0.0699187
           8        0.08      -0.005   0.0622244
           9        0.36   0.0355556   0.0672403
          10        0.32       0.064   0.0662601
          11        0.32   0.0872727   0.0641935
          12       -0.08   0.0733333   0.0603386
          13           0   0.0676923   0.0559602
          14           0   0.0628571   0.0521715
          15        0.04   0.0613333   0.0487157
          16        0.36        0.08   0.0491172
          17        0.24   0.0894118   0.0471211
          18         0.4    0.106667   0.0475576
          19        0.24    0.113684   0.0455694
          20        0.44        0.13   0.0461194
          21         0.2    0.133333   0.0440435
          22        0.16    0.134545   0.0420582
          23        0.16    0.135652   0.0402442
          24        0.08    0.133333   0.0386341
          25        0.04      0.1296   0.0372687
          26        0.24    0.133846   0.0360763
          27        0.24    0.137778   0.0349538
          28        0.04    0.134286   0.0338794
          29         0.2    0.136552   0.0327868
          30        0.16    0.137333   0.0317033
          31        0.04    0.134194   0.0308357
          32         0.2     0.13625   0.0299405
          33           0    0.132121   0.0293165
          34        0.04    0.129412   0.0285792
          35       -0.12    0.122286   0.0286373
          36       -0.04    0.117778   0.0281944
          37        0.04    0.115676   0.0275106
          38       -0.28    0.105263   0.0286896
          39       -0.24   0.0964103    0.029288
          40        -0.2       0.089   0.0294784
          41        0.04   0.0878049   0.0287836
          42        0.28    0.092381   0.0284597
          43        0.16   0.0939535   0.0278413
          44        0.04   0.0927273   0.0272355
          45        0.08   0.0924444   0.0266317
          46        0.04   0.0913043   0.0260772
          47       -0.04   0.0885106   0.0256716
          48           0   0.0866667   0.0252029
          49       -0.12    0.082449    0.025039
          50       -0.16      0.0776   0.0250033
          51       -0.24   0.0713725   0.0252767
          52       -0.24   0.0653846     0.02549
          53       -0.08   0.0626415   0.0251562
          54       -0.24    0.057037   0.0253069
          55        0.08   0.0574545   0.0248503
          56        0.08   0.0578571   0.0244098
          57         0.2   0.0603509   0.0241086
          58         0.2   0.0627586   0.0238128
          59        0.24   0.0657627   0.0235979
          60        0.24   0.0686667   0.0233826
          61           0    0.067541   0.0230264
          62       -0.12   0.0645161   0.0228528
          63       -0.12   0.0615873    0.022677
          64       -0.32    0.055625   0.0230932
          65        -0.2   0.0516923   0.0230703
          66           0   0.0509091   0.0227341
          67           0   0.0501493   0.0224074
          68       -0.08   0.0482353   0.0221595
          69       -0.04   0.0469565   0.0218752
          70           0   0.0462857    0.021573
          71       -0.12   0.0439437   0.0213959
          72        -0.2   0.0405556   0.0213653
          73       -0.12   0.0383562   0.0211856
          74       -0.24   0.0345946   0.0212306
          75       -0.04      0.0336   0.0209708
          76       -0.16   0.0310526    0.020849
          77       -0.16   0.0285714   0.0207253
          78       -0.36   0.0235897   0.0210498
          79       -0.48   0.0172152   0.0217272
          80           0       0.017   0.0214566
          81        0.48    0.022716   0.0219399
          82        0.28   0.0258537   0.0218956
          83         0.2   0.0279518   0.0217321
          84        0.16   0.0295238   0.0215301
          85        0.12   0.0305882   0.0213031
          86        0.24   0.0330233   0.0211941
          87        0.08   0.0335632   0.0209574
          88         0.2   0.0354545   0.0208044
          89         0.2   0.0373034   0.0206526
          90        0.16   0.0386667   0.0204681
          91       -0.08   0.0373626   0.0202847
          92       -0.04   0.0365217   0.0200816
          93        0.08   0.0369892   0.0198711
          94         0.2   0.0387234   0.0197353
          95        0.12   0.0395789    0.019546
          96       -0.04     0.03875     0.01936
          97        0.12   0.0395876   0.0191785
          98       -0.04   0.0387755       0.019
          99           0   0.0383838   0.0188121
         100           0       0.038   0.0186279
         101        0.04   0.0380198   0.0184435
         102        0.04   0.0380392   0.0182627
         103        -0.2   0.0357282    0.018231
         104        0.16   0.0369231   0.0180949
         105        0.04   0.0369524   0.0179225
         106        0.16   0.0381132    0.017791
         107        0.28   0.0403738   0.0177678
         108        0.16   0.0414815   0.0176378
         109        0.36   0.0444037   0.0177164
         110        0.48   0.0483636   0.0179924
         111        0.24   0.0500901    0.017913
         112         0.4   0.0532143   0.0180234
         113         0.4   0.0562832   0.0181233
         114        0.48        0.06   0.0183415
         115        0.64   0.0650435   0.0188627
         116        0.48   0.0686207   0.0190363
         117        0.44   0.0717949   0.0191364
         118        0.52   0.0755932   0.0193475
         119        0.28   0.0773109    0.019261
         120        0.28       0.079   0.0191744
         121        0.32   0.0809917   0.0191191
         122        0.24   0.0822951   0.0190068
         123       -0.04   0.0813008   0.0188782
         124       -0.32   0.0780645   0.0190014
         125       -0.12     0.07648   0.0189153
         126       -0.08   0.0752381   0.0188059
         127        0.16   0.0759055   0.0186697
         128       -0.04       0.075   0.0185458
         129       -0.04   0.0741085   0.0184234
         130       -0.24   0.0716923   0.0184395
         131       -0.28   0.0690076   0.0184931
         132       -0.08   0.0678788   0.0183874
         133       -0.08   0.0667669   0.0182828
         134        0.24   0.0680597    0.018192
         135        0.16   0.0687407     0.01807
         136        0.12   0.0691176    0.017941
         137        0.12   0.0694891   0.0178139
         138        0.16   0.0701449   0.0176969
         139        0.24   0.0713669   0.0176117
         140        0.12   0.0717143   0.0174893
         141        0.24   0.0729078    0.017406
         142         0.2   0.0738028   0.0173064
         143         0.2   0.0746853   0.0172079
         144        0.16   0.0752778   0.0170986
         145       -0.04   0.0744828   0.0169991
         146       -0.16   0.0728767   0.0169584
         147           0    0.072381   0.0168503
         148           0   0.0718919   0.0167435
         149       -0.16   0.0703356   0.0167033
         150       -0.08   0.0693333    0.016622
         151       -0.16   0.0678146   0.0165811
         152       -0.04   0.0671053   0.0164872
         153       -0.08   0.0661438   0.0164075
         154        0.12   0.0664935   0.0163047
         155           0   0.0660645   0.0162051
         156        0.04   0.0658974   0.0161021
         157           0   0.0654777    0.016005
         158       -0.32    0.063038   0.0160886
         159       -0.36   0.0603774   0.0162059
         160        -0.2     0.05875   0.0161861
         161        -0.2   0.0571429   0.0161652
         162       -0.32   0.0548148   0.0162322
         163        -0.2   0.0532515   0.0162077
         164       -0.08    0.052439   0.0161292
         165        0.04   0.0523636   0.0160316
         166           0   0.0520482   0.0159382
         167           0   0.0517365   0.0158458
         168       -0.16   0.0504762   0.0158015
         169       -0.04   0.0499408    0.015717
         170       -0.12   0.0489412   0.0156564
         171        0.08   0.0491228   0.0155659
         172        0.04   0.0490698   0.0154754
         173       -0.12   0.0480925   0.0154168
         174       -0.16   0.0468966   0.0153745
         175        -0.2   0.0454857   0.0153513
         176        -0.2   0.0440909   0.0153273
         177        -0.2   0.0427119   0.0153026
         178       -0.16    0.041573   0.0152589
         179       -0.04   0.0411173   0.0151805
         180       -0.24   0.0395556   0.0151763
         181       -0.12    0.038674    0.015118
         182       -0.32   0.0367033   0.0151629
         183       -0.28   0.0349727   0.0151785
         184       -0.52   0.0319565   0.0153927
         185       -0.44   0.0294054   0.0155195
         186       -0.32   0.0275269   0.0155493
         187       -0.12    0.026738   0.0154862
         188        0.04   0.0268085    0.015404
         189        0.08   0.0270899    0.015325
         190       -0.04   0.0267368   0.0152484
         191        0.04   0.0268063   0.0151688
         192       -0.04   0.0264583   0.0150937
         193       -0.04    0.026114   0.0150195
         194        -0.2   0.0249485   0.0149872
         195        -0.2   0.0237949   0.0149547
         196       -0.16   0.0228571   0.0149077
         197       -0.08    0.022335   0.0148412
         198       -0.04   0.0220202   0.0147696
         199       -0.04   0.0217085   0.0146987
         200           0      0.0216   0.0146256
         201       -0.08   0.0210945   0.0145615
         202           0   0.0209901   0.0144898
         203       -0.08   0.0204926    0.014427
         204        -0.2   0.0194118   0.0143967
         205        0.12   0.0199024   0.0143348
         206       -0.12   0.0192233   0.0142813
         207       -0.08    0.018744   0.0142204
         208       -0.08   0.0182692   0.0141599
         209       -0.28   0.0168421   0.0141639
         210       -0.32   0.0152381    0.014187
         211       -0.56   0.0125118   0.0143793
         212       -0.32   0.0109434   0.0143968
         213       -0.12   0.0103286   0.0143423
         214       -0.12  0.00971963   0.0142882
         215        -0.4  0.00781395   0.0143483
         216        -0.4  0.00592593   0.0144055
         217       -0.36  0.00423963   0.0144375
         218       -0.16  0.00348624   0.0143909
         219       -0.12  0.00292237   0.0143362
         220       -0.04  0.00272727   0.0142724
         221         0.2  0.00361991   0.0142357
         222           0   0.0036036   0.0141716
         223        0.04  0.00376682    0.014109
         224        0.28       0.005   0.0140998
         225        0.12  0.00551111   0.0140464
         226       -0.04  0.00530973   0.0139857
         227        0.04  0.00546256   0.0139249
         228        0.04  0.00561404   0.0138647
         229       -0.12   0.0050655    0.013815
         230       -0.08  0.00469565   0.0137598
         231       -0.04  0.00450216   0.0137016
         232        0.04  0.00465517   0.0136434
         233        0.32  0.00600858   0.0136518
         234        0.36  0.00752137   0.0136771
         235        0.16  0.00817021   0.0136342
         236       -0.04   0.0079661    0.013578
