#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.673684    0.673684           0
           2     2.69474     1.68421     0.71455
           3     1.05263     1.47368    0.506431
           4    0.378947         1.2    0.447709
           5     1.51579     1.26316    0.362595
           6           0     1.05263    0.358101
           7   0.0421053    0.908271     0.33478
           8    0.168421    0.815789    0.305439
           9     3.41053     1.10409    0.384183
          10     2.69474     1.26316    0.377259
          11     2.69474      1.3933    0.364721
          12    0.168421     1.29123    0.348318
          13           0      1.1919    0.335387
          14           0     1.10677    0.322055
          15   0.0421053     1.03579    0.308307
          16     3.41053     1.18421    0.322792
          17     1.51579     1.20372    0.304393
          18     4.21053     1.37076    0.330152
          19     1.51579     1.37839    0.312863
          20     5.09474     1.56421    0.348054
          21     1.05263     1.53985    0.332331
          22    0.673684     1.50048    0.319549
          23    0.673684     1.46453    0.307671
          24    0.168421     1.41053    0.299553
          25   0.0421053     1.35579    0.292529
          26     1.51579     1.36194    0.281343
          27     1.51579     1.36764    0.270981
          28   0.0421053      1.3203    0.265406
          29     1.05263     1.31107    0.256414
          30    0.673684     1.28982    0.248746
          31   0.0421053     1.24958    0.243956
          32     1.05263     1.24342     0.23641
          33           0     1.20574     0.23223
          34   0.0421053     1.17152    0.227907
          35    0.378947     1.14887    0.222518
          36   0.0421053     1.11813     0.21845
          37   0.0421053     1.08905    0.214473
          38     2.06316     1.11468    0.210356
          39     1.51579     1.12497    0.205213
          40     1.05263     1.12316    0.200091
          41   0.0421053     1.09679     0.19694
          42     2.06316      1.1198     0.19359
          43    0.673684     1.10942    0.189366
          44   0.0421053     1.08517     0.18661
          45    0.168421      1.0648    0.183571
          46   0.0421053     1.04256    0.180922
          47   0.0421053     1.02128     0.17832
          48           0           1     0.17587
          49    0.378947    0.987325    0.172737
          50    0.673684    0.981053    0.169396
          51     1.51579    0.991538    0.166399
          52     1.51579     1.00162    0.163504
          53    0.168421    0.985899    0.161173
          54     1.51579    0.995712    0.158487
          55    0.168421     0.98067    0.156317
          56    0.168421    0.966165    0.154197
          57     1.05263    0.967682      0.1515
          58     1.05263    0.969147    0.148895
          59     1.51579    0.978412    0.146659
          60     1.51579    0.987368    0.144488
          61           0    0.971182    0.143023
          62    0.378947     0.96163    0.141035
          63    0.378947    0.952381    0.139099
          64     2.69474    0.979605    0.139564
          65     1.05263    0.980729    0.137422
          66           0    0.965869    0.136141
          67           0    0.951453     0.13487
          68    0.168421    0.939938    0.133377
          69   0.0421053    0.926926    0.132077
          70           0    0.913684    0.130853
          71    0.378947    0.906153    0.129226
          72     1.05263    0.908187    0.127447
          73    0.378947    0.900937    0.125908
          74     1.51579    0.909246     0.12448
          75   0.0421053    0.897684    0.123356
          76    0.673684    0.894737    0.121768
          77    0.673684    0.891866    0.120221
          78     3.41053    0.924157    0.122939
          79     6.06316    0.989207     0.13752
          80           0    0.976842    0.136356
          81     6.06316     1.03964    0.148429
          82     2.06316     1.05212    0.147143
          83     1.05263     1.05212     0.14537
          84    0.673684     1.04762    0.143709
          85    0.378947     1.03975    0.142234
          86     1.51579     1.04529    0.140687
          87    0.168421     1.03521    0.139431
          88     1.05263     1.03541    0.137847
          89     1.05263      1.0356    0.136298
          90    0.673684     1.03158    0.134843
          91    0.168421     1.02209    0.133694
          92   0.0421053     1.01144    0.132665
          93    0.168421     1.00238    0.131547
          94     1.05263     1.00291    0.130149
          95    0.378947    0.996343    0.128945
          96   0.0421053    0.986404    0.127984
          97    0.378947    0.980141    0.126818
          98   0.0421053    0.970569    0.125884
          99           0    0.960766    0.124994
         100           0    0.951158    0.124113
         101   0.0421053    0.942157     0.12321
         102   0.0421053    0.933333    0.122318
         103     1.05263    0.934492    0.121136
         104    0.673684    0.931984    0.119997
         105   0.0421053    0.923509    0.119153
         106    0.673684    0.921152    0.118052
         107     2.06316    0.931825     0.11743
         108    0.673684    0.929435    0.116367
         109     3.41053    0.952197    0.117505
         110     6.06316     0.99866    0.125286
         111     1.51579     1.00332    0.124244
         112     4.21053     1.03195    0.126392
         113     4.21053     1.06008    0.128365
         114     6.06316     1.10397    0.134532
         115     10.7789      1.1881    0.157486
         116     6.06316     1.23013    0.161639
         117     5.09474     1.26316    0.163597
         118     7.11579     1.31276    0.169563
         119     2.06316     1.31906    0.168255
         120     2.06316     1.32526    0.166967
         121     2.69474     1.33658    0.165971
         122     1.51579     1.33805    0.164617
         123   0.0421053     1.32751    0.163615
         124     2.69474     1.33854    0.162667
         125    0.378947     1.33086    0.161547
         126    0.168421     1.32164    0.160528
         127    0.673684     1.31654    0.159345
         128   0.0421053     1.30658    0.158411
         129   0.0421053     1.29678    0.157486
         130     1.51579     1.29846    0.156283
         131     2.06316      1.3043    0.155199
         132    0.168421     1.29569    0.154262
         133    0.168421     1.28722    0.153335
         134     1.51579     1.28892      0.1522
         135    0.673684     1.28437    0.151141
         136    0.378947     1.27771    0.150176
         137    0.378947     1.27115    0.149223
         138    0.673684     1.26682    0.148204
         139     1.51579     1.26861    0.147149
         140    0.378947     1.26226    0.146235
         141     1.51579     1.26405    0.145209
         142     1.05263     1.26256    0.144194
         143     1.05263      1.2611    0.143193
         144    0.673684     1.25702    0.142257
