#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      3.7387      3.7387           0
           2     3.76244     3.75057  0.00839455
           3     3.75999     3.75371  0.00615575
           4     3.72528      3.7466  0.00769362
           5     3.69624     3.73653   0.0109114
           6     3.74216     3.73747  0.00913308
           7     3.79427     3.74558   0.0108502
           8     3.73429     3.74417  0.00958537
           9     3.72183     3.74169  0.00883607
          10     3.77597     3.74512   0.0085918
          11     3.80896     3.75092   0.0095724
          12     3.76008     3.75168   0.0088051
          13     3.80642     3.75589  0.00907872
          14     3.80495      3.7594  0.00908116
          15     3.67451     3.75374   0.0100861
          16      3.7025     3.75054  0.00995119
          17     3.77294     3.75185  0.00945267
          18     3.72885     3.75058  0.00901351
          19     3.79887     3.75312  0.00889032
          20     3.69464     3.75019  0.00891362
