#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.61105    -0.61105           0
           2   -0.613225   -0.612137 0.000769162
           3   -0.612334   -0.612203 0.000515551
           4   -0.610965   -0.611893  0.00047044
           5   -0.610487   -0.611612 0.000452744
           6   -0.613471   -0.611922 0.000471509
           7   -0.614636    -0.61231  0.00054056
           8   -0.612535   -0.612338 0.000473722
           9   -0.609987   -0.612077 0.000487798
          10   -0.610612    -0.61193 0.000460467
          11   -0.614742   -0.612186 0.000484387
          12   -0.611008   -0.612088 0.000453859
          13   -0.611519   -0.612044 0.000421046
          14   -0.612881   -0.612104 0.000395194
          15   -0.608506   -0.611864 0.000435592
          16   -0.612723   -0.611918 0.000411664
          17   -0.613039   -0.611983 0.000392694
          18   -0.612816    -0.61203 0.000373591
          19   -0.611298   -0.611991 0.000355907
          20   -0.613008   -0.612042 0.000341719
