#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.047682    0.047682           0
           2    0.060658     0.05417  0.00458771
           3    0.069286   0.0592087  0.00512637
           4    0.065658    0.060821  0.00409048
           5    0.054928   0.0596424  0.00343799
           6     0.04994   0.0580253  0.00322293
           7    0.060202   0.0583363  0.00277747
           8     0.06454   0.0591117  0.00253623
           9    0.073558   0.0607169  0.00271526
          10    0.052622   0.0599074  0.00256156
          11    0.068296     0.06067  0.00243957
          12     0.05579   0.0602633  0.00226991
          13    0.060972   0.0603178  0.00209596
          14    0.064652   0.0606274  0.00196898
          15      0.0569   0.0603789  0.00185333
          16    0.047754   0.0595899  0.00189805
          17    0.041328   0.0585156  0.00206816
          18     0.07759   0.0595753  0.00220812
          19    0.055908   0.0593823  0.00210032
          20    0.055376    0.059182  0.00200484
