#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.006988   -0.006988           0
           2    -0.00051   -0.003749  0.00229032
           3    0.005148-0.000783333  0.00286266
           4    0.008554    0.001551  0.00294897
           5     0.00244   0.0017288  0.00236453
           6   -0.003562    0.000847  0.00212852
           7   -0.000944 0.000591143  0.00183976
           8    0.006126    0.001283  0.00173501
           9    0.003802  0.00156289  0.00156464
          10   -0.001906    0.001216  0.00144612
          11    0.009044  0.00192764  0.00147943
          12    0.000628  0.00181933   0.0013601
          13   -0.000826  0.00161585  0.00127061
          14    -0.00107    0.001424  0.00119425
          15   -0.005526 0.000960667  0.00120115
          16   -0.004718  0.00060575  0.00117735
          17   -0.012906-0.000189059  0.00134997
          18    0.002848-2.03333e-05  0.00128548
          19    0.006572 0.000326632  0.00126378
          20   -0.000332   0.0002937  0.00120102
