#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.41472     0.41472           0
           2    0.363911    0.389315   0.0179638
           3    0.361823    0.380151   0.0141212
           4    0.379823    0.380069   0.0105912
           5    0.333249    0.370705   0.0119138
           6    0.346001    0.366588   0.0106158
           7    0.368888    0.366916  0.00910431
           8    0.367981    0.367049  0.00796724
           9    0.400207    0.370733  0.00788795
          10    0.403224    0.373983  0.00773943
          11     0.34149    0.371029  0.00757861
          12    0.314105    0.366285  0.00829989
          13    0.392485      0.3683  0.00790234
          14    0.379517    0.369102  0.00737839
          15    0.316407    0.365589  0.00767737
          16    0.332511    0.363521   0.0074707
          17    0.322532     0.36111  0.00741012
          18    0.355299    0.360787  0.00700548
          19     0.37497    0.361534  0.00667642
          20    0.332771    0.360096  0.00649565
