#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.95818     1.95818           0
           2     1.90664     1.93241   0.0182194
           3     1.97195     1.94559   0.0162285
           4     1.93925     1.94401   0.0122486
           5     1.93724     1.94265  0.00987337
           6     1.94712      1.9434  0.00825585
           7      1.9678     1.94688  0.00777754
           8     1.91722     1.94317  0.00763838
           9     1.92238     1.94086  0.00713057
          10     1.94805     1.94158  0.00645366
          11     1.94552     1.94194  0.00587688
          12     1.93502     1.94136  0.00541539
          13     1.95776     1.94263  0.00514368
          14     1.95367     1.94341  0.00483645
          15     1.94393     1.94345  0.00451414
          16      1.9169     1.94179  0.00452676
          17     1.96582      1.9432  0.00447566
          18     1.96582     1.94446  0.00439989
          19     1.94224     1.94434  0.00416987
          20     1.95994     1.94512  0.00403369
