#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     1.77936     1.77936           0
           2     1.84336     1.81136   0.0226274
           3     1.87476     1.83249   0.0229194
           4     1.63118     1.78216   0.0468528
           5     1.88092     1.80192   0.0414367
           6     2.08792     1.84958   0.0555503
           7     1.59342     1.81299   0.0584381
           8     1.74578     1.80459   0.0517337
           9     2.10944     1.83846   0.0559869
          10      1.8469      1.8393   0.0503946
          11     1.99638     1.85358   0.0477935
          12     1.85284     1.85352   0.0438108
          13      1.9391      1.8601   0.0409323
          14     1.93318     1.86532   0.0383399
          15      1.8272     1.86278   0.0358681
          16     1.91324     1.86594   0.0337647
          17     2.00168     1.87392   0.0327091
          18     2.01376     1.88169   0.0318011
          19     1.70904      1.8726   0.0313988
          20     2.09046      1.8835    0.031662
