#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.529937   -0.529937           0
           2   -0.529601   -0.529769 0.000118511
           3   -0.530852    -0.53013 0.000305045
           4   -0.530141   -0.530133 0.000228797
           5   -0.527862   -0.529679  0.00044553
           6   -0.530346    -0.52979 0.000384928
           7   -0.530194   -0.529848 0.000334244
           8   -0.530246   -0.529897 0.000296156
           9   -0.530301   -0.529942 0.000266616
          10   -0.531412   -0.530089 0.000277504
          11   -0.529928   -0.530075 0.000252662
          12   -0.529252   -0.530006 0.000240735
          13   -0.529567   -0.529972 0.000224574
          14   -0.530672   -0.530022 0.000214019
          15   -0.529212   -0.529968 0.000206459
          16   -0.528739   -0.529891 0.000207357
          17    -0.53174       -0.53 0.000221847
          18   -0.529317   -0.529962 0.000212745
          19   -0.530344   -0.529982 0.000202494
          20   -0.530899   -0.530028 0.000197495
