#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.323006    0.323006           0
           2    0.357706    0.340356   0.0122683
           3    0.387036    0.355916   0.0151097
           4    0.390168    0.364479    0.013543
           5    0.367022    0.364988    0.010844
           6    0.351624     0.36276  0.00926256
           7     0.43479     0.37305   0.0124012
           8    0.408398    0.377469   0.0116115
           9    0.373764    0.377057   0.0103287
          10    0.339986     0.37335  0.00993883
          11    0.284948    0.365313    0.011847
          12    0.368434    0.365574   0.0108626
          13    0.357804    0.364976   0.0100434
          14    0.346016    0.363622  0.00941692
          15    0.349338    0.362669  0.00883713
          16    0.431338    0.366961  0.00926857
          17     0.41014    0.369501   0.0090647
          18    0.390384    0.370661  0.00863503
          19    0.385188    0.371426  0.00821433
          20    0.438774    0.374793  0.00846575
