#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.895408   -0.895408           0
           2   -0.889486   -0.892447  0.00209374
           3   -0.886529   -0.890474  0.00213142
           4   -0.893071   -0.891124  0.00169457
           5   -0.894544   -0.891808  0.00148737
           6   -0.893084   -0.892021  0.00125461
           7   -0.892168   -0.892042  0.00107555
           8   -0.893788    -0.89226 0.000963008
           9   -0.890391   -0.892052 0.000878103
          10   -0.884136   -0.891261  0.00109023
          11   -0.896655   -0.891751  0.00109588
          12   -0.896297    -0.89213  0.00106802
          13   -0.887676   -0.891787  0.00103936
          14   -0.891008   -0.891732 0.000966608
          15   -0.890651    -0.89166 0.000904849
          16   -0.894083   -0.891811 0.000860877
          17   -0.895483   -0.892027 0.000836894
          18   -0.892336   -0.892044 0.000790576
          19     -0.8944   -0.892168 0.000758626
          20   -0.897583   -0.892439 0.000767497
