#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.679152   -0.679152           0
           2     -0.6802   -0.679676 0.000370524
           3   -0.678812   -0.679388 0.000341047
           4   -0.677244   -0.678852 0.000529998
           5   -0.680528   -0.679187  0.00051929
           6   -0.680496   -0.679405 0.000476358
           7   -0.678936   -0.679338 0.000412998
           8   -0.681412   -0.679597 0.000435183
           9   -0.675368   -0.679128 0.000588172
          10   -0.679672   -0.679182 0.000531868
          11   -0.680208   -0.679275 0.000491627
          12   -0.678892   -0.679243 0.000451695
          13    -0.67914   -0.679235 0.000417019
          14   -0.678876    -0.67921 0.000388021
          15   -0.677872   -0.679121  0.00037226
          16   -0.680516   -0.679208 0.000359066
          17   -0.679708   -0.679237 0.000339148
          18   -0.676048    -0.67906 0.000363653
          19    -0.67894   -0.679054 0.000344568
          20   -0.683016   -0.679252 0.000380051
