#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.356847    0.356847           0
           2    0.368432     0.36264    0.004096
           3    0.367916    0.364398  0.00308519
           4    0.373999    0.366799  0.00311042
           5    0.364993    0.366438  0.00250922
           6    0.375201    0.367898  0.00247993
           7    0.364833     0.36746  0.00216398
           8    0.365885    0.367263  0.00190242
           9    0.351156    0.365474  0.00238889
          10    0.371468    0.366073  0.00222394
          11     0.37252    0.366659  0.00209756
          12    0.360841    0.366174  0.00197802
          13    0.367633    0.366286  0.00182904
          14    0.363681      0.3661  0.00170784
          15    0.369438    0.366323  0.00160841
          16    0.369682    0.366533  0.00152152
          17    0.372901    0.366907  0.00147741
          18    0.366917    0.366908  0.00139533
          19    0.373608     0.36726  0.00136573
          20    0.377543    0.367775  0.00139086
