#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.439788    0.439788           0
           2    0.421684    0.430736  0.00640103
           3    0.441429      0.4343  0.00516527
           4    0.443769    0.436667  0.00438291
           5    0.444095    0.438153  0.00374965
           6    0.432736     0.43725  0.00323156
           7    0.444559    0.438294  0.00293372
           8    0.423404    0.436433  0.00310176
           9    0.442256     0.43708  0.00282379
          10    0.438813    0.437253  0.00254672
          11    0.439606    0.437467  0.00232416
          12    0.436868    0.437417  0.00213102
          13    0.434572    0.437198   0.0019783
          14    0.445061     0.43776  0.00191505
          15    0.430523    0.437277  0.00184716
          16    0.443272    0.437652   0.0017693
          17    0.420673    0.436653  0.00192661
          18    0.447935     0.43728  0.00191881
          19    0.423603     0.43656  0.00194817
          20      0.4365    0.436557  0.00185076
