#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.276124    0.276124           0
           2     0.27895    0.277537 0.000999143
           3    0.284796    0.279957  0.00208495
           4    0.279021    0.279723  0.00157679
           5    0.281961    0.280171  0.00132345
           6    0.283991    0.280807  0.00124665
           7    0.280143    0.280712  0.00107216
           8     0.28656    0.281443  0.00116087
           9    0.279286    0.281204  0.00105634
          10    0.279076    0.280991 0.000971896
          11    0.285956    0.281442   0.0009828
          12    0.282355    0.281518 0.000903838
          13    0.281875    0.281546 0.000834728
          14    0.280319    0.281458 0.000779692
          15    0.280709    0.281408 0.000729311
          16    0.275468    0.281037 0.000772467
          17    0.275996     0.28074 0.000781864
          18    0.278625    0.280623 0.000747207
          19    0.284356    0.280819 0.000733251
          20     0.28032    0.280794 0.000697013
