#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     8.35494     8.35494           0
           2     7.72542     8.04018    0.222569
           3     7.41752     7.83263    0.225245
           4     7.23964     7.68438    0.212183
           5     6.84488     7.51648    0.226641
           6     7.79004     7.56207    0.193399
           7     7.59678     7.56703    0.165834
           8     7.52644     7.56196    0.145182
           9     6.79952     7.47724    0.151768
          10     7.84346     7.51386     0.14094
          11     6.95842     7.46337    0.136874
          12     7.40452     7.45846    0.125556
          13     7.40214     7.45413    0.115973
          14     7.49626     7.45714    0.107728
          15     7.51606     7.46107    0.100618
          16     7.47994     7.46225   0.0943358
          17     7.06918     7.43913   0.0915764
          18     7.09886     7.42022   0.0884184
          19      7.3752     7.41785   0.0837966
          20     7.37716     7.41582   0.0796314
