#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      8.4097      8.4097           0
           2     8.37846     8.39408   0.0110456
           3     8.23776     8.34197   0.0431777
           4     8.23902     8.31623   0.0393129
           5     8.35417     8.32382   0.0321743
           6     8.30618     8.32088   0.0269459
           7     8.28044      8.3151   0.0237078
           8        8.26     8.30822   0.0217219
           9     8.05614     8.28021   0.0327126
          10      8.5419     8.30638   0.0385119
          11     8.00662     8.27913   0.0435985
          12     8.39983     8.28919   0.0411092
          13     8.23186     8.28478   0.0381827
          14     8.35096      8.2895   0.0357468
          15      8.1669     8.28133   0.0342853
          16       8.171     8.27443   0.0328287
          17     8.28773     8.27522   0.0309069
          18     8.09838     8.26539   0.0307116
          19     8.17806     8.26079   0.0294371
          20     8.33994     8.26475     0.02823
