#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.316047    0.316047           0
           2    0.325428    0.320738  0.00331683
           3    0.320137    0.320538  0.00221725
           4    0.315613    0.319306  0.00197538
           5    0.318969    0.319239  0.00158145
           6    0.325865    0.320343  0.00165921
           7    0.316624    0.319812  0.00150485
           8    0.321934    0.320077  0.00133993
           9    0.318269    0.319876  0.00120602
          10    0.319477    0.319836  0.00108608
          11     0.31691     0.31957  0.00101941
          12    0.321208    0.319707 0.000943557
          13    0.316274    0.319443 0.000907183
          14    0.311359    0.318865  0.00100956
          15    0.324913    0.319268  0.00101958
          16    0.320256     0.31933 0.000957722
          17    0.320691     0.31941 0.000904723
          18    0.320643    0.319479 0.000857048
          19    0.321543    0.319587 0.000818797
          20    0.324443     0.31983  0.00081305
