#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.003966    0.003966           0
           2   -0.009594   -0.002814  0.00479418
           3   -0.007778 -0.00446867  0.00346994
           4     0.00702  -0.0015965  0.00359997
           5   -0.010336  -0.0033444  0.00327695
           6    -0.00126   -0.002997  0.00274914
           7    0.005228   -0.001822  0.00259539
           8    0.002012 -0.00134275  0.00231479
           9    0.000542 -0.00113333  0.00206704
          10     0.00517   -0.000503  0.00195409
          11   -0.013348 -0.00167073  0.00209651
          12    0.010884  -0.0006245  0.00216719
          13    0.004336-0.000242923   0.0020338
          14    0.004672 0.000108143  0.00191859
          15   -0.001004     3.4e-05  0.00179211
          16   -0.000572  -3.875e-06  0.00168051
          17   -0.000116-1.04706e-05  0.00158166
          18   -0.001362-8.55556e-05  0.00149558
          19   -0.004402-0.000312737  0.00143401
          20   -0.005496  -0.0005719  0.00138553
