#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.389149    0.389149           0
           2    0.406691     0.39792  0.00620223
           3    0.373375    0.389738  0.00785645
           4    0.399741    0.392239  0.00627773
           5    0.357906    0.385373  0.00793359
           6    0.339199    0.377677  0.00964681
           7    0.366961    0.376146  0.00838928
           8    0.378221    0.376406  0.00734463
           9    0.403365    0.379401  0.00711324
          10    0.393373    0.380798   0.0065377
          11    0.349354     0.37794   0.0065385
          12    0.347716    0.375421  0.00646054
          13    0.401657    0.377439  0.00627087
          14    0.370737     0.37696  0.00584119
          15    0.414786    0.379482  0.00597134
          16    0.343251    0.377218  0.00601218
          17    0.396388    0.378345  0.00576331
          18    0.422806    0.380815  0.00594893
          19     0.35676    0.379549  0.00576898
          20    0.388815    0.380013   0.0054991
