#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   0.0006944   0.0006944           0
           2  -0.0018268  -0.0005662 0.000891379
           3   -8.08e-05  -0.0004044  0.00060876
           4   0.0024412    0.000307 0.000766827
           5   0.0002496  0.00029552 0.000613548
           6   0.0011008 0.000429733 0.000525764
           7    0.000522 0.000442914  0.00045082
           8     0.00122  0.00054005 0.000404797
           9  -0.0028776 0.000160311 0.000507592
          10  -0.0015048    -6.2e-06 0.000483373
          11    -0.00312-0.000289273 0.000515698
          12   0.0006184-0.000213633 0.000478238
          13     0.00096-0.000123354 0.000449891
          14   -0.001804  -0.0002434 0.000433476
          15   0.0007216-0.000179067 0.000409324
          16   0.0016088 -6.7325e-05 0.000398702
          17   0.0025796 8.83765e-05  0.00040451
          18  -0.0046564-0.000175222 0.000459975
          19   -0.003456-0.000347895 0.000467053
          20   0.0024528 -0.00020786 0.000464219
