#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.059832    0.059832           0
           2    0.069674    0.064753  0.00347967
           3    0.076402    0.068636  0.00392851
           4     0.07066    0.069142  0.00297879
           5    0.066546   0.0686228  0.00242786
           6     0.06297   0.0676807  0.00219843
           7    0.066154   0.0674626  0.00189515
           8    0.073656   0.0682367  0.00180949
           9    0.084014   0.0699898  0.00230623
          10    0.055938   0.0685846  0.00246683
          11    0.068794   0.0686036  0.00224264
          12    0.058314   0.0677462  0.00221362
          13    0.066794   0.0676729  0.00204455
          14    0.073278   0.0680733  0.00193732
          15    0.066802   0.0679885  0.00181002
          16    0.048174   0.0667501   0.0020778
          17    0.046828   0.0655782  0.00226204
          18    0.085408   0.0666799  0.00238962
          19     0.05335   0.0659783   0.0023646
          20     0.05699   0.0655289  0.00228868
