#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.304668    0.304668           0
           2    0.348298    0.326483   0.0154255
           3    0.381798    0.344921   0.0182319
           4    0.353206    0.346992   0.0137911
           5    0.344992    0.346592   0.0110387
           6    0.336702    0.344944  0.00932115
           7    0.433708    0.357625   0.0142007
           8    0.390428    0.361725   0.0130041
           9    0.372024    0.362869   0.0116095
          10    0.311014    0.357684   0.0115487
          11    0.297594    0.352221   0.0117198
          12    0.354544    0.352415   0.0107447
          13     0.34632    0.351946  0.00992843
          14    0.339928    0.351087  0.00925629
          15    0.336162    0.350092  0.00869253
          16    0.407814      0.3537  0.00886631
          17    0.385248    0.355556  0.00853677
          18    0.368586     0.35628  0.00809314
          19     0.37665    0.357352  0.00773787
          20    0.401348    0.359552  0.00765729
