#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.497662    0.497662           0
           2    0.499577    0.498619 0.000676914
           3    0.507865    0.501701  0.00255659
           4    0.511496     0.50415  0.00285888
           5    0.507465    0.504813  0.00236272
           6    0.513552    0.506269  0.00237585
           7    0.520889    0.508358   0.0028082
           8     0.50865    0.508395  0.00245742
           9    0.486556    0.505968  0.00316308
          10    0.509168    0.506288  0.00286292
          11    0.505667    0.506232  0.00260321
          12    0.505343    0.506158  0.00238733
          13    0.469022    0.503301  0.00351973
          14    0.498743    0.502975  0.00328334
          15    0.501927    0.502906   0.0030652
          16    0.528877    0.504529  0.00327533
          17    0.506185    0.504626  0.00308411
          18     0.51984    0.505471  0.00302638
          19    0.482183    0.504246   0.0031054
          20    0.534554    0.505761  0.00329923
