#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.002602   -0.002602           0
           2     0.00801    0.002704  0.00375191
           3    0.001406  0.00227133   0.0025261
           4   -0.007568  -0.0001885  0.00285088
           5    0.002832   0.0004156  0.00234383
           6   -0.009696 -0.00126967  0.00248631
           7   -0.001322 -0.00127714  0.00213113
           8    0.003444   -0.000687  0.00194474
           9    -0.00096-0.000717333  0.00172889
          10     0.00089  -0.0005566  0.00156345
          11     0.00506    -4.6e-05  0.00150239
          12    0.001764 0.000104833  0.00138474
          13    0.008536 0.000753385  0.00142201
          14   -0.013624-0.000273571  0.00165011
          15    -0.00457    -0.00056  0.00156476
          16   -0.008132 -0.00103325  0.00153687
          17    0.001364-0.000892235  0.00145292
          18   -0.005756 -0.00116244   0.0013971
          19    0.004342-0.000872737  0.00135327
          20    0.004892  -0.0005845  0.00131595
