#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1       0.346       0.346           0
           2    0.352557    0.349279  0.00231825
           3    0.351087    0.349882  0.00162192
           4    0.355599    0.351311  0.00173546
           5    0.356114    0.352271  0.00163273
           6    0.353879    0.352539  0.00138241
           7    0.353026    0.352609  0.00118667
           8    0.348945    0.352151  0.00112324
           9    0.339714    0.350769  0.00164144
          10    0.352079      0.3509  0.00148251
          11      0.3543    0.351209  0.00137958
          12    0.344498     0.35065  0.00137329
          13    0.349142    0.350534  0.00127254
          14     0.34792    0.350347  0.00119526
          15     0.35692    0.350785  0.00119319
          16     0.35312    0.350931   0.0011275
          17    0.351305    0.350953  0.00106139
          18    0.360893    0.351505  0.00113703
          19    0.356224    0.351754  0.00110398
          20    0.354876     0.35191  0.00105976
