#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.506772   -0.506772           0
           2   -0.507853   -0.507313 0.000382205
           3   -0.507199   -0.507275 0.000256657
           4   -0.507762   -0.507397 0.000219494
           5   -0.506937   -0.507305 0.000193925
           6   -0.506636   -0.507193 0.000190973
           7   -0.508638     -0.5074 0.000251583
           8   -0.509134   -0.507616 0.000299336
           9   -0.505648   -0.507398 0.000336599
          10   -0.506454   -0.507303 0.000315902
          11   -0.508687   -0.507429 0.000311221
          12   -0.507568   -0.507441 0.000285502
          13    -0.50756    -0.50745 0.000263688
          14   -0.508116   -0.507497 0.000249112
          15     -0.5061   -0.507404 0.000249329
          16   -0.508516   -0.507474 0.000243235
          17   -0.508052   -0.507508 0.000231296
          18   -0.507671   -0.507517 0.000218624
          19   -0.507428   -0.507512 0.000207168
          20   -0.508583   -0.507566 0.000203616
