#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.479688    0.479688           0
           2    0.442912      0.4613   0.0130023
           3    0.414859    0.445819   0.0153263
           4    0.445504     0.44574    0.011495
           5    0.446863    0.445965  0.00919816
           6     0.42387    0.442283  0.00836985
           7    0.429581    0.440468  0.00736821
           8    0.488032    0.446413  0.00851446
           9    0.442316    0.445958  0.00758057
          10    0.426016    0.443964  0.00707995
          11    0.481282    0.447357  0.00720343
          12    0.451518    0.447703  0.00661149
          13    0.461218    0.448743   0.0061841
          14    0.438298    0.447997  0.00578721
          15    0.454342     0.44842  0.00541684
          16    0.452067    0.448648  0.00508308
          17    0.434158    0.447795  0.00485501
          18    0.435296    0.447101  0.00463468
          19    0.457328    0.447639   0.0044219
          20    0.469991    0.448757  0.00433973
