#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.505152   -0.505152           0
           2   -0.509072   -0.507112  0.00138593
           3    -0.50682   -0.507015 0.000927364
           4   -0.506016   -0.506765 0.000728356
           5    -0.50564    -0.50654 0.000616459
           6   -0.507056   -0.506626  0.00051968
           7     -0.5076   -0.506765 0.000463694
           8   -0.506428   -0.506723 0.000407642
           9   -0.507256   -0.506782 0.000366626
          10   -0.506692   -0.506773 0.000330074
          11    -0.50906   -0.506981 0.000359625
          12   -0.507112   -0.506992 0.000329822
          13   -0.507744    -0.50705 0.000309482
          14   -0.509408   -0.507218 0.000330046
          15   -0.506144   -0.507147 0.000315718
          16     -0.5077   -0.507181 0.000297873
          17   -0.506888   -0.507164 0.000280851
          18    -0.50596   -0.507097 0.000273097
          19   -0.507268   -0.507106 0.000258871
          20   -0.505892   -0.507045 0.000252945
