#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.324591    0.324591           0
           2    0.330826    0.327709  0.00220458
           3    0.327399    0.327605  0.00147213
           4    0.321171    0.325997  0.00177764
           5    0.326812     0.32616  0.00142956
           6    0.328157    0.326493  0.00122946
           7    0.323249    0.326029  0.00113779
           8    0.331383    0.326699  0.00117605
           9    0.319816    0.325934  0.00126988
          10    0.321498     0.32549  0.00121791
          11    0.321905    0.325164  0.00114998
          12    0.323511    0.325027  0.00106236
          13    0.322411    0.324825 0.000999519
          14    0.320214    0.324496 0.000980899
          15    0.329404    0.324823 0.000968551
          16    0.332059    0.325275  0.00100807
          17    0.330168    0.325563 0.000989001
          18    0.323448    0.325446 0.000941013
          19    0.330706    0.325723  0.00093132
          20    0.331275       0.326 0.000925206
