#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.000742    0.000742           0
           2   -0.010592   -0.004925  0.00400717
           3   -0.005628 -0.00515933  0.00267829
           4     -0.0019  -0.0043445  0.00212907
           5    0.003922  -0.0026912  0.00225561
           6    0.000434 -0.00217033  0.00193888
           7   -0.000902 -0.00198914  0.00167035
           8    -0.00307 -0.00212425  0.00146701
           9   -0.003802 -0.00231067   0.0013158
          10    0.002364  -0.0018432  0.00126453
          11    0.004036 -0.00130873  0.00125746
          12   -0.001962 -0.00136317  0.00115385
          13     0.00111 -0.00117292  0.00108066
          14    0.006412-0.000631143  0.00113116
          15   -0.005886-0.000981467  0.00110867
          16    0.000568-0.000884625   0.0010436
          17     0.00364-0.000618471  0.00101558
          18   -0.001326-0.000657778 0.000959922
          19    0.002578-0.000487474 0.000924384
          20    0.015226   0.0002982  0.00116516
