#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.266594    0.266594           0
           2    0.269906     0.26825  0.00117111
           3      0.2713    0.269267  0.00113943
           4    0.273507    0.270327  0.00125417
           5    0.268374    0.269936  0.00106237
           6     0.26689    0.269429 0.000999257
           7    0.268699    0.269324  0.00086192
           8     0.26707    0.269043 0.000798904
           9    0.267005    0.268816 0.000741514
          10    0.266554     0.26859 0.000701032
          11    0.267642    0.268504 0.000642576
          12    0.265724    0.268272 0.000629404
          13    0.267231    0.268192 0.000586062
          14    0.266224    0.268052 0.000560801
          15    0.264455    0.267812 0.000572385
          16    0.271645    0.268051 0.000584595
          17    0.266863    0.267981 0.000554372
          18    0.269271    0.268053 0.000528186
          19    0.264226    0.267852 0.000537428
          20    0.267518    0.267835 0.000510816
