#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.13706     2.13706           0
           2     2.20356     2.17031   0.0235111
           3     2.11475     2.15179   0.0217784
           4     2.17648     2.15796   0.0171861
           5     2.16157     2.15868    0.013764
           6     2.10372     2.14952   0.0141948
           7     2.16962     2.15239    0.012454
           8     2.06065     2.14093   0.0152911
           9     2.11592     2.13815   0.0138423
          10     2.15115     2.13945    0.012519
          11     2.09553     2.13545   0.0120008
          12      2.1422     2.13602   0.0110139
          13      2.1761      2.1391   0.0105895
          14       2.071     2.13424   0.0108932
          15     2.12625      2.1337     0.01018
          16     2.12929     2.13343  0.00954746
          17     2.17593     2.13593  0.00930743
          18     2.21047     2.14007  0.00966794
          19     2.11304     2.13865  0.00926319
          20     2.20538     2.14198  0.00938181
