#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.550332   -0.550332           0
           2   -0.552636   -0.551484 0.000814587
           3     -0.5515   -0.551489 0.000543075
           4   -0.551016   -0.551371 0.000420001
           5   -0.550608   -0.551218 0.000362665
           6    -0.55184   -0.551322 0.000316673
           7   -0.553048   -0.551569 0.000354667
           8   -0.552824   -0.551725   0.0003433
           9   -0.549068    -0.55143 0.000413063
          10   -0.551372   -0.551424 0.000371798
          11   -0.553252   -0.551591  0.00037328
          12    -0.55186   -0.551613 0.000342848
          13   -0.552648   -0.551693 0.000325588
          14   -0.552756   -0.551769 0.000311065
          15   -0.549168   -0.551595 0.000335177
          16   -0.553504   -0.551714 0.000334787
          17   -0.553636   -0.551828 0.000333629
          18   -0.552488   -0.551864 0.000317106
          19     -0.5515   -0.551845 0.000300995
          20   -0.553296   -0.551918 0.000294558
