#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -1.00348    -1.00348           0
           2    -1.00005    -1.00176   0.0012128
           3   -0.999769     -1.0011 0.000973356
           4    -1.00636    -1.00241  0.00135336
           5    -1.00256    -1.00244  0.00108299
           6     -1.0034     -1.0026 0.000914296
           7    -1.00431    -1.00285 0.000815613
           8    -1.00164    -1.00269   0.0007274
           9    -1.00648    -1.00312 0.000758397
          10    -1.00259    -1.00306 0.000684369
          11    -1.00794    -1.00351 0.000752049
          12    -1.00651    -1.00376 0.000729758
          13    -1.00177     -1.0036 0.000689458
          14    -1.00921      -1.004  0.00074748
          15    -1.00313    -1.00395 0.000699889
          16    -1.00689    -1.00413 0.000679853
          17    -1.00598    -1.00424 0.000648551
          18    -1.00517    -1.00429 0.000614573
          19    -1.00829     -1.0045 0.000617181
          20   -0.996907    -1.00412 0.000693348
