#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.96761     1.96761           0
           2     1.93341     1.95051   0.0120907
           3     1.93524     1.94542  0.00906934
           4     1.91218     1.93711  0.00990173
           5     1.92697     1.93508   0.0081263
           6     1.92303     1.93307  0.00701588
           7     1.95335     1.93597  0.00658442
           8     1.95917     1.93887  0.00636829
           9     1.96212     1.94145  0.00616262
          10     1.96459     1.94377    0.005965
          11     1.98265      1.9473  0.00638482
          12     1.93843     1.94656  0.00589538
          13     1.92714     1.94507  0.00562812
          14     1.92511     1.94364   0.0054037
          15     1.92534     1.94242  0.00517933
          16     1.94476     1.94257  0.00485768
          17     1.95811     1.94348  0.00465711
          18       1.947     1.94368  0.00440248
          19     1.92758     1.94283  0.00425151
          20     1.96065     1.94372  0.00413118
