#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.530613   -0.530613           0
           2   -0.529234   -0.529924 0.000487768
           3   -0.529632   -0.529826  0.00033472
           4    -0.53076    -0.53006  0.00032228
           5   -0.529285   -0.529905  0.00029269
           6   -0.528158   -0.529614 0.000360772
           7   -0.529906   -0.529655 0.000311649
           8   -0.530153   -0.529718 0.000278827
           9    -0.53044   -0.529798 0.000259127
          10   -0.529227   -0.529741 0.000239428
          11   -0.531053    -0.52986 0.000245609
          12   -0.529534   -0.529833 0.000226644
          13   -0.529255   -0.529788 0.000213524
          14   -0.530352   -0.529829 0.000202034
          15   -0.529272   -0.529792 0.000191939
          16   -0.530019   -0.529806 0.000180468
          17   -0.530084   -0.529822 0.000170594
          18   -0.530028   -0.529834 0.000161499
          19   -0.528954   -0.529787 0.000159495
          20   -0.530445    -0.52982 0.000154874
