#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.433419    0.433419           0
           2    0.407189    0.420304  0.00927389
           3     0.42296    0.421189  0.00622471
           4    0.445695    0.427316  0.00706724
           5    0.426815    0.427215   0.0056545
           6    0.429319    0.427566  0.00472294
           7    0.418597    0.426285  0.00421844
           8    0.430003     0.42675  0.00371666
           9     0.39889    0.423654  0.00440818
          10    0.425564    0.423845   0.0039715
          11    0.433658    0.424737  0.00370929
          12    0.458625    0.427561  0.00434415
          13    0.413955    0.426515  0.00413415
          14     0.43689    0.427256  0.00390472
          15    0.437685    0.427951  0.00370579
          16    0.449108    0.429273  0.00370259
          17    0.406683    0.427944  0.00371561
          18    0.440403    0.428637  0.00357306
          19    0.407676    0.427533  0.00355123
          20    0.441796    0.428246  0.00344453
