#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.02762    -0.02762           0
           2   -0.078054   -0.052837   0.0178311
           3    0.016232   -0.029814   0.0222415
           4   -0.032936  -0.0305945   0.0166948
           5   -0.157752   -0.056026   0.0263778
           6   -0.031696   -0.051971    0.022291
           7    0.088886  -0.0318486   0.0266857
           8    -0.06313  -0.0357587   0.0236348
           9    0.096826  -0.0210271   0.0251848
          10   -0.043984  -0.0233228   0.0227707
          11    0.056154  -0.0160976   0.0218168
          12   -0.033108  -0.0175152   0.0200447
          13     -0.0956  -0.0235217   0.0193819
          14    -0.07607  -0.0272751   0.0183573
          15   -0.130052  -0.0341269   0.0183677
          16   -0.008386  -0.0325181   0.0172901
          17   -0.080378  -0.0353334   0.0165006
          18    0.082676  -0.0287773   0.0168361
          19    0.090168  -0.0225171   0.0170742
          20    0.064908  -0.0181458   0.0167707
