#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.00107     0.00107           0
           2    0.004656    0.002863  0.00126784
           3    -1.8e-05  0.00190267  0.00115293
           4   -0.005798   -2.25e-05  0.00187814
           5    0.006542   0.0012904  0.00190696
           6     0.00025    0.001117    0.001597
           7   -0.006746-6.28571e-06  0.00171909
           8   -0.004136  -0.0005225  0.00157981
           9     0.00173-0.000272222  0.00142396
          10   -0.007332  -0.0009782  0.00144602
          11    0.008082-0.000154545  0.00153128
          12     0.00234 5.33333e-05  0.00141771
          13    0.002688    0.000256  0.00132306
          14   -0.006044   -0.000194  0.00130284
          15    0.003154    2.92e-05  0.00123496
          16   -0.000924 -3.0375e-05  0.00115921
          17     0.00239    0.000112  0.00109973
          18   -0.002248-1.91111e-05  0.00104642
          19   -0.006282-0.000348737  0.00104197
          20    0.001116  -0.0002755 0.000992439
