#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.207625    0.207625           0
           2    0.203827    0.205726  0.00134286
           3    0.209682    0.207045  0.00140015
           4    0.208008    0.207285  0.00107061
           5    0.206346    0.207097 0.000872814
           6     0.20276    0.206374 0.000982152
           7    0.205964    0.206316 0.000843594
           8    0.204589      0.2061  0.00076526
           9    0.202648    0.205716 0.000770392
          10    0.206555      0.2058 0.000697897
          11    0.205858    0.205805 0.000634471
          12    0.207134    0.205916 0.000591178
          13    0.208668    0.206128 0.000582375
          14    0.207349    0.206215 0.000547265
          15    0.201972    0.205932 0.000579284
          16    0.205722    0.205919 0.000543228
          17    0.207181    0.205993 0.000516322
          18    0.205197    0.205949  0.00048953
          19     0.20237    0.205761 0.000498687
          20    0.204102    0.205678 0.000480599
