#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.066802    0.066802           0
           2    0.075372    0.071087  0.00302995
           3    0.083442   0.0752053  0.00392268
           4    0.071306   0.0742305  0.00306074
           5    0.067156   0.0728156  0.00275629
           6    0.062678    0.071126  0.00276672
           7    0.071458   0.0711734  0.00237188
           8    0.083034    0.072656  0.00249611
           9    0.088938   0.0744651  0.00279859
          10    0.060898   0.0731084  0.00282854
          11    0.076698   0.0734347  0.00259015
          12    0.062734    0.072543  0.00252314
          13    0.065546   0.0720048  0.00238577
          14    0.070734    0.071914  0.00221708
          15    0.075762   0.0721705  0.00208407
          16    0.057624   0.0712614  0.00214296
          17     0.04953   0.0699831  0.00236767
          18    0.089958   0.0710928  0.00248261
          19    0.060228   0.0705209  0.00241691
          20    0.066878   0.0703388  0.00230292
