#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.647148   -0.647148           0
           2   -0.650499   -0.648824   0.0011849
           3   -0.650041   -0.649229 0.000856576
           4   -0.647706   -0.648849 0.000722144
           5   -0.646831   -0.648445 0.000681178
           6   -0.649166   -0.648565 0.000578135
           7   -0.650945   -0.648905 0.000587067
           8   -0.650965   -0.649163 0.000567327
           9   -0.648203   -0.649056 0.000514218
          10   -0.646718   -0.648822 0.000513202
          11    -0.65163   -0.649077 0.000526211
          12   -0.650023   -0.649156  0.00048822
          13   -0.649087   -0.649151 0.000450694
          14   -0.650483   -0.649246 0.000428424
          15   -0.647151   -0.649106 0.000422009
          16   -0.649384   -0.649124 0.000395992
          17   -0.648479   -0.649086 0.000374512
          18   -0.651535   -0.649222 0.000377619
          19   -0.648165   -0.649166 0.000361821
          20    -0.64883   -0.649149 0.000344121
